"","cy","Dates","Year","GDP","NationalPrice","Month","ExchangeRate","Country","RealInterest","CPI","MaizePrice","Electionlag","Election","MaizeYield","ForexRev","WorldPrice","GasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionEstimate"
"36","Ghana 2013",2013-05-01,"2013",63702.350905,1180,5,1.9669,"Ghana",15.6666666666667,0.368353619474696,384.717067466572,"1","0",17240,5249.2746263869,358.13,118.48,6.18125752286415,1.55940266948593,390.422016022526,-0.0965914353728294
"37","Ghana 2013",2013-06-01,"2013",63702.350905,1000,6,2.011,"Ghana",15.6666666666667,0.373844605106617,371.705619094978,"1","0",17240,5249.2746263869,329.38,114.37,5.81643552325139,1.33779264214047,377.746472573548,-0.0965914353728294
"38","Ghana 2013",2013-07-01,"2013",63702.350905,1000,7,2.09,"Ghana",15.6666666666667,0.378603459320948,341.148325358852,"1","0",17240,5249.2746263869,312.5,110.09,5.80495667479512,1.40252454417952,269.260465116279,-0.0965914353728294
"39","Ghana 2013",2013-08-01,"2013",63702.350905,1013.33333333333,8,2.1116,"Ghana",15.6666666666667,0.375857966504988,342.015533244933,"1","0",17240,5249.2746263869,310.63,107.5,5.82458521223176,1.40312009600295,191.546341554769,-0.0965914353728294
"40","Ghana 2013",2013-09-01,"2013",63702.350905,1000,9,2.1587,"Ghana",15.6666666666667,0.373295506543425,336.684115439848,"1","0",17240,5249.2746263869,301,107.52,5.78224428273993,1.37589433131535,321.007081112673,-0.0965914353728294
"41","Ghana 2013",2013-10-01,"2013",63702.350905,1060,10,2.1966,"Ghana",15.6666666666667,0.381715017845703,336.110352362742,"1","0",17240,5249.2746263869,296.88,109.03,5.91720053351873,1.43573073276446,196.940480781592,-0.0965914353728294
"42","Ghana 2013",2013-11-01,"2013",63702.350905,1090,11,2.2594,"Ghana",15.6666666666667,0.38473505994326,326.768168540321,"1","0",17240,5249.2746263869,305,108.65,5.87172544460292,1.4763646214276,234.154481470971,-0.0965914353728294
"43","Ghana 2013",2013-12-01,"2013",63702.350905,1010,12,2.365,"Ghana",15.6666666666667,0.388670266312803,332.600422832981,"1","0",17240,5249.2746263869,305,117.45,5.49768742572229,1.28400711924739,295.805548708205,-0.0965914353728294
"44","Ghana 2014",2014-01-01,"2014",54722.865328,1094,1,2.37,"Ghana",18.6666666666667,0.403953509654983,344.514767932489,"0","0",17291,5224.82327119552,330,123.48,5.57295428335394,1.33986527862829,300.939826631926,-0.194918543100357
"45","Ghana 2014",2014-02-01,"2014",54722.865328,1178,2,2.555,"Ghana",18.6666666666667,0.408529331014917,343.874755381605,"0","0",17291,5224.82327119552,353.13,137.61,5.37462141231596,1.34076940587298,246.439024390244,-0.194918543100357
"46","Ghana 2014",2014-03-01,"2014",54722.865328,1262,3,2.6706,"Ghana",18.6666666666667,0.412281504530063,351.381711974837,"0","0",17291,5224.82327119552,327.5,122.17,5.67025814724149,1.34484228473998,229.183374166771,-0.194918543100357
"47","Ghana 2014",2014-04-01,"2014",54722.865328,1346,4,2.82,"Ghana",18.6666666666667,0.41941978585156,336.843971631206,"0","0",17291,5224.82327119552,260,118.66,6.07445420819875,1.41699126223813,301.808115351585,-0.194918543100357
"48","Ghana 2014",2014-05-01,"2014",54722.865328,1430,5,2.99,"Ghana",18.6666666666667,0.422988926512309,336,"0","0",17291,5224.82327119552,265,114.95,6.05566883348267,1.42339544513458,175.72987012987,-0.194918543100357
"49","Ghana 2014",2014-06-01,"2014",54722.865328,1514,6,3.39,"Ghana",18.6666666666667,0.429944174979409,296.489675516224,"0","0",17291,5224.82327119552,288.75,112.86,5.75485101472483,1.50631777932544,160.415584415584,-0.194918543100357
"50","Ghana 2014",2014-07-01,"2014",54722.865328,1598,7,3.7,"Ghana",18.6666666666667,0.436624874164913,271.648648648649,"0","0",17291,5224.82327119552,305,103.07,5.53649818564987,1.5898915530793,298.31536220592,-0.194918543100357
"51","Ghana 2014",2014-08-01,"2014",54722.865328,1682,8,3.7817,"Ghana",18.6666666666667,0.435618193465727,312.610730623794,"0","0",17291,5224.82327119552,311.25,101.28,5.58743880406731,1.42277110472001,343.304946844546,-0.194918543100357
"52","Ghana 2014",2014-09-01,"2014",54722.865328,1766,9,3.2041,"Ghana",18.6666666666667,0.434794545620939,368.964763896258,"0","0",17291,5224.82327119552,317.5,101.76,6.14705655133335,1.49382507189985,171.979529302296,-0.194918543100357
"53","Ghana 2014",2014-10-01,"2014",54722.865328,1850,10,3.1826,"Ghana",18.6666666666667,0.446417131875172,371.457299063659,"0","0",17291,5224.82327119552,317.5,103.02,6.26828796071236,1.56487903907968,291.479709294452,-0.194918543100357
"54","Ghana 2014",2014-11-01,"2014",54722.865328,1883.63636363636,11,3.181,"Ghana",18.6666666666667,0.450260821817516,329.707639107199,"0","0",17291,5224.82327119552,317.5,102.66,6.30865631124418,1.79599195617502,162.890231621349,-0.194918543100357
"55","Ghana 2014",2014-12-01,"2014",54722.865328,1917.27272727273,12,3.18,"Ghana",18.6666666666667,0.454745126750252,329.811320754717,"0","0",17291,5224.82327119552,308.13,99,6.37939956389943,1.82806324110672,137.510112359551,-0.194918543100357
"56","Ghana 2015",2015-01-01,"2015",50033.911736,1950.90909090909,1,3.33,"Ghana",23,0.470394435801226,350.870870870871,"0","0",19218,5444.78588629529,305,91.06,6.33100163934106,1.66972705486913,232.727272727273,-0.210319384932518
"57","Ghana 2015",2015-02-01,"2015",50033.911736,1984.54545454545,2,3.5,"Ghana",23,0.475976937860346,339.085714285714,"0","0",19218,5444.78588629529,305,83.52,6.2615448934424,1.67218187946196,180.075632920528,-0.210319384932518
"58","Ghana 2015",2015-03-01,"2015",50033.911736,2018.18181818182,3,3.74,"Ghana",23,0.480918824929075,319.786096256684,"0","0",19218,5444.78588629529,295.5,82.16,6.19081458894266,1.68744299179082,178.298850574713,-0.210319384932518
"59","Ghana 2015",2015-04-01,"2015",50033.911736,2051.81818181818,4,3.84,"Ghana",23,0.489704401940148,336.614583333333,"0","0",19218,5444.78588629529,260,70.94,6.30747370298072,1.58735740508911,214.674371194135,-0.210319384932518
"60","Ghana 2015",2015-05-01,"2015",50033.911736,2085.45454545455,5,4.01,"Ghana",23,0.494554772581678,334.962593516209,"0","0",19218,5444.78588629529,265,72.57,6.23466346951661,1.55260165683036,181.919385275391,-0.210319384932518
"61","Ghana 2015",2015-06-01,"2015",50033.911736,2119.09090909091,6,4.39,"Ghana",23,0.503340349592752,345.785876993166,"0","0",19218,5444.78588629529,288.75,71.55,5.96079874227465,1.39597556593604,202.6,-0.210319384932518
"62","Ghana 2015",2015-07-01,"2015",50033.911736,2152.72727272727,7,3.72,"Ghana",23,0.514871419419786,457.52688172043,"0","0",19218,5444.78588629529,283.75,72.62,6.37992243113231,1.26482213438735,224.446676693461,-0.210319384932518
"63","Ghana 2015",2015-08-01,"2015",50033.911736,2186.36363636364,8,4.0555,"Ghana",23,0.511027729477441,450.075206509678,"0","0",19218,5444.78588629529,274.63,70.37,6.27091921477391,1.19782369628968,125.546765937645,-0.210319384932518
"64","Ghana 2015",2015-09-01,"2015",50033.911736,2220,9,3.74,"Ghana",23,0.510295598059852,472.299465240642,"0","0",19218,5444.78588629529,279.38,68.96,6.44318862930051,1.25679347826087,258.959541477148,-0.210319384932518
"65","Ghana 2015",2015-10-01,"2015",50033.911736,2212,10,3.77,"Ghana",23,0.524023062139654,358.726790450928,"0","0",19218,5444.78588629529,250.63,63.61,6.51058014688889,1.63561076604555,256.535564194279,-0.210319384932518
"66","Ghana 2015",2015-11-01,"2015",50033.911736,2216.66666666667,11,3.7717,"Ghana",23,0.529422531344376,378.078850385768,"0","0",19218,5444.78588629529,263.63,57.83,6.47414066306356,1.5544647031323,135.300970873786,-0.210319384932518
"67","Ghana 2015",2015-12-01,"2015",50033.911736,2200,12,3.81,"Ghana",23,0.535188066257893,392.38845144357,"0","0",19218,5444.78588629529,264,53.71,6.44071882460261,1.47157190635452,143.944383461398,-0.210319384932518
"68","Ghana 2016",2016-01-01,"2016",56165.172896,2200,1,3.96,"Ghana",25.9166666666667,0.559805985174339,394.949494949495,"0","1",19500,5544.73169616504,233.88,54.22,6.46669304273044,1.40664961636829,185.531367756238,-0.175110563635826
"69","Ghana 2016",2016-02-01,"2016",56165.172896,2237.5,2,3.8851,"Ghana",25.9166666666667,0.563832707971081,411.443720882345,"0","1",19500,5544.73169616504,191.88,48.43,6.6438910372823,1.39974976540507,229.90405547392,-0.175110563635826
"70","Ghana 2016",2016-03-01,"2016",56165.172896,2166.66666666667,3,3.8242,"Ghana",25.9166666666667,0.573350416399744,424.010250509911,"0","1",19500,5544.73169616504,201.75,44.49,6.5925457378519,1.33621132696063,263.705209407924,-0.175110563635826
"71","Ghana 2016",2016-04-01,"2016",56165.172896,2228.57142857143,4,3.7857,"Ghana",25.9166666666667,0.581312345566029,442.296008664184,"0","1",19500,5544.73169616504,196.25,46.63,6.66551071880721,1.33096716947649,246.354533568742,-0.175110563635826
"72","Ghana 2016",2016-05-01,"2016",56165.172896,2171.42857142857,5,3.8451,"Ghana",25.9166666666667,0.587901528324334,454.604561649892,"0","1",19500,5544.73169616504,198.38,48.17,6.59672773174889,1.24223602484472,442.296008664184,-0.175110563635826
"73","Ghana 2016",2016-06-01,"2016",56165.172896,2200,6,3.915,"Ghana",25.9166666666667,0.595771941063421,446.487867177522,"0","1",19500,5544.73169616504,142.63,58.11,6.73176209050582,1.25858123569794,231.748506443807,-0.175110563635826
"74","Ghana 2016",2016-07-01,"2016",56165.172896,2166.66666666667,7,3.9153,"Ghana",25.9166666666667,0.600988377413746,446.453656169387,"0","1",19500,5544.73169616504,181,60.66,6.61307613497312,1.23951182303585,341.343279880858,-0.175110563635826
"75","Ghana 2016",2016-08-01,"2016",56165.172896,2150,8,3.9396,"Ghana",25.9166666666667,0.5972362038986,432.023555690933,"0","1",19500,5544.73169616504,186.25,57.97,6.57783737902021,1.26321974148061,265.738786620779,-0.175110563635826
"76","Ghana 2016",2016-09-01,"2016",56165.172896,2133.33333333333,9,3.9479,"Ghana",25.9166666666667,0.598151368170587,419.463512247017,"0","1",19500,5544.73169616504,187.3,61.38,6.55982026594203,1.28824476650564,247.225581557567,-0.175110563635826
"77","Ghana 2016",2016-10-01,"2016",56165.172896,2133.33333333333,10,3.9798,"Ghana",25.9166666666667,0.606662395900064,416.1013116237,"0","1",19500,5544.73169616504,187.5,66.37,6.54690320672325,1.28824476650564,164.819515819454,-0.175110563635826
"78","Ghana 2016",2016-11-01,"2016",56165.172896,2133.33333333333,11,4.28,"Ghana",25.9166666666667,0.611604282968793,322.429906542056,"0","1",19500,5544.73169616504,205,62.58,6.3748313413332,1.54589371980676,251.482803737065,-0.175110563635826
"79","Ghana 2016",2016-12-01,"2016",56165.172896,2025,12,4.2215,"Ghana",25.9166666666667,0.61736981788231,261.518417624067,"0","1",19500,5544.73169616504,217.75,74.42,6.26125604342555,1.83423913043478,261.488121991839,-0.175110563635826
"80","Ghana 2017",2017-01-01,"2017",60403.027568,1830,1,4.2563,"Ghana",22.25,0.634483389768463,259.380212860936,"1","0",20112,6650.87065964987,233.75,74.26,5.97229279039399,1.65760869565217,260.573923280683,-0.253569841384888
"81","Ghana 2017",2017-02-01,"2017",60403.027568,1900,2,4.6,"Ghana",22.25,0.638510112565205,265,"1","0",20112,6650.87065964987,191.88,68.75,6.09205444030344,1.55865463494668,263.215518003851,-0.253569841384888
"82","Ghana 2017",2017-03-01,"2017",60403.027568,2033.33333333333,3,4.3306,"Ghana",22.25,0.646655074585888,297.418371588233,"1","0",20112,6650.87065964987,223.5,64.42,6.1985923218985,1.57867494824017,441.936461163488,-0.253569841384888
"83","Ghana 2017",2017-04-01,"2017",60403.027568,2033.33333333333,4,4.2009,"Ghana",22.25,0.657087947286538,315.360994072699,"1","0",20112,6650.87065964987,207.88,67.18,6.31407026562199,1.53482286634461,501.495669889847,-0.253569841384888
"84","Ghana 2017",2017-05-01,"2017",60403.027568,2100,5,4.2658,"Ghana",22.25,0.661846801500869,323.503211589854,"1","0",20112,6650.87065964987,178.75,68.16,6.44106868069625,1.52173913043478,400.719747713818,-0.253569841384888
"85","Ghana 2017",2017-06-01,"2017",60403.027568,2085.71428571429,6,4.3452,"Ghana",22.25,0.667886885695983,330.824818190187,"1","0",20112,6650.87065964987,191,64.96,6.35959142316463,1.45093167701863,186.687303127078,-0.253569841384888
"86","Ghana 2017",2017-07-01,"2017",60403.027568,2133.33333333333,7,4.3257,"Ghana",22.25,0.672188157774321,340.291744688721,"1","0",20112,6650.87065964987,181,65.75,6.43671829170175,1.44927536231884,149.296010782127,-0.253569841384888
"87","Ghana 2017",2017-08-01,"2017",60403.027568,2100,8,4.435,"Ghana",22.25,0.670906927793539,331.905298759865,"1","0",20112,6650.87065964987,192.63,67,6.33106435472432,1.42663043478261,261.450936908824,-0.253569841384888
"88","Ghana 2017",2017-09-01,"2017",60403.027568,1950,9,4.3846,"Ghana",22.25,0.670906927793539,335.720476212197,"1","0",20112,6650.87065964987,219,70.17,6.1125289047212,1.32472826086957,239.207743851315,-0.253569841384888
"89","Ghana 2017",2017-10-01,"2017",60403.027568,1875,10,4.3589,"Ghana",22.25,0.677221561270248,289.619858221111,"1","0",20112,6650.87065964987,252.5,69.77,5.87299517328963,1.4852379232334,113.581881463204,-0.253569841384888
"90","Ghana 2017",2017-11-01,"2017",60403.027568,1780,11,4.5705,"Ghana",22.25,0.683444678319759,271.742697735478,"1","0",20112,6650.87065964987,280,73.88,5.38867340282622,1.43317230273752,220.336134453782,-0.253569841384888
"91","Ghana 2017",2017-12-01,"2017",60403.027568,1814.28571428571,12,4.5094,"Ghana",22.25,0.690399926786858,306.027409411452,"1","0",20112,6650.87065964987,214.63,73.29,5.92802144533733,1.31469979296066,213.120448179272,-0.253569841384888
"92","Ghana 2018",2018-01-01,"2018",67277.027642,1775,1,4.495,"Ghana",17.6666666666667,0.700192184497117,307.007786429366,"0","0",22589,5934.70791402725,219.63,84.82,5.85938712584232,1.28623188405797,204.436898479711,-0.138242349028587
"93","Ghana 2018",2018-02-01,"2018",67277.027642,1775,2,4.46,"Ghana",17.6666666666667,0.701747963759495,336.15067264574,"0","0",22589,5934.70791402725,232.5,71.03,5.80201911670022,1.18393951036264,270.038722781841,-0.138242349028587
"94","Ghana 2018",2018-03-01,"2018",67277.027642,1744.44444444444,3,4.415,"Ghana",17.6666666666667,0.704584973002654,342.660928652322,"0","0",22589,5934.70791402725,232.5,71.46,5.78455840142645,1.15308639363931,193.057216,-0.138242349028587
"95","Ghana 2018",2018-04-01,"2018",67277.027642,1797.77777777778,4,4.4625,"Ghana",17.6666666666667,0.709343827216986,339.013557422969,"0","0",22589,5934.70791402725,230.63,73.52,5.84200595348405,1.18833999038752,119.245980789974,-0.138242349028587
"96","Ghana 2018",2018-05-01,"2018",67277.027642,1788,5,4.69,"Ghana",17.6666666666667,0.713370550013728,322.568869936034,"0","0",22589,5934.70791402725,221.88,76.51,5.76430194626306,1.18187683098368,270.390552222211,-0.138242349028587
"97","Ghana 2018",2018-06-01,"2018",67277.027642,1770.90909090909,6,4.7785,"Ghana",17.6666666666667,0.717854854946463,343.645076906979,"0","0",22589,5934.70791402725,224,78.34,5.68086230691295,1.07843643104418,172.215811412205,-0.138242349028587
"98","Ghana 2018",2018-07-01,"2018",67277.027642,1831.66666666667,7,4.806,"Ghana",17.6666666666667,0.720508831335225,348.397836038286,"0","0",22589,5934.70791402725,252.5,77.5,5.55003099741332,1.09392419175028,128.01026223969,-0.138242349028587
"99","Ghana 2018",2018-08-01,"2018",67277.027642,1831.66666666667,8,4.7292,"Ghana",17.6666666666667,0.722064610597602,319.039160957456,"0","0",22589,5934.70791402725,260,81.71,5.53978801844834,1.21398904206433,271.566708271817,-0.138242349028587
"100","Ghana 2018",2018-09-01,"2018",67277.027642,1848.33333333333,9,4.975,"Ghana",17.6666666666667,0.722796742015192,293.253467336683,"0","0",22589,5934.70791402725,267.5,89.17,5.33779469424005,1.26690501388226,138.447195646255,-0.138242349028587
"101","Ghana 2018",2018-10-01,"2018",67277.027642,1848.33333333333,10,4.8485,"Ghana",17.6666666666667,0.724718586986364,252.366711354027,"0","0",22589,5934.70791402725,270,89.57,5.40465566248867,1.51056990301842,117.080692136371,-0.138242349028587
"102","Ghana 2018",2018-11-01,"2018",67277.027642,1798.33333333333,11,4.955,"Ghana",17.6666666666667,0.726548915530338,247.091019172553,"0","0",22589,5934.70791402725,305.6,97.36,4.74210072195373,1.46882337310455,122.856428630947,-0.138242349028587
"103","Ghana 2018",2018-12-01,"2018",67277.027642,1797.14285714286,12,4.86,"Ghana",17.6666666666667,0.730392605472682,251.769547325103,"0","0",22589,5934.70791402725,276.67,94.41,5.22698424890078,1.46873394666791,155.316993324239,-0.138242349028587
"104","Ghana 2019",2019-01-01,"2019",68353.477449,1831.66666666667,1,4.97,"Ghana",16,0.741283060309326,251.139637826962,"0","0",25313,7135.24734092838,260,80.06,5.38032955589521,1.46748878085465,272.788972431078,-0.108893923461437
"105","Ghana 2019",2019-02-01,"2019",68353.477449,1991.66666666667,2,5.5,"Ghana",16,0.744577651688478,241.709090909091,"0","0",25313,7135.24734092838,250.63,69.55,5.40711306485182,1.49816960032095,232.099585062241,-0.108893923461437
"106","Ghana 2019",2019-03-01,"2019",68353.477449,2025,3,5.1445,"Ghana",16,0.750526219456393,278.977548838565,"0","0",25313,7135.24734092838,247.5,67.91,5.6776162369079,1.41095317725753,153.3261891023,-0.108893923461437
"107","Ghana 2019",2019-04-01,"2019",68353.477449,2025,4,5.181,"Ghana",16,0.755193557243525,303.647944412276,"0","0",25313,7135.24734092838,247.5,62.49,5.65845681898049,1.28718535469108,188.287726842772,-0.108893923461437
"108","Ghana 2019",2019-05-01,"2019",68353.477449,2025,5,5.291,"Ghana",16,0.763430035691407,278.208278208278,"0","0",25313,7135.24734092838,247.5,59.42,5.60010374005181,1.37567934782609,237.652022697512,-0.108893923461437
"109","Ghana 2019",2019-06-01,"2019",68353.477449,2000,6,5.4,"Ghana",16,0.771758030566487,272.592592592593,"0","0",25313,7135.24734092838,247.5,52.96,5.50429363979174,1.35869565217391,243.152396156086,-0.108893923461437
"110","Ghana 2019",2019-07-01,"2019",68353.477449,2000,7,5.37,"Ghana",16,0.774412006955249,274.115456238361,"0","0",25313,7135.24734092838,263.5,52.73,5.38396073096358,1.35869565217391,214.517385257302,-0.108893923461437
"111","Ghana 2019",2019-08-01,"2019",68353.477449,2000,8,5.45,"Ghana",16,0.777615081907202,251.860550458716,"0","0",25313,7135.24734092838,262.5,51.85,5.34209374442475,1.45704627578972,156.211203923672,-0.108893923461437
"112","Ghana 2019",2019-09-01,"2019",68353.477449,2000,9,5.3912,"Ghana",16,0.777249016198408,242.269624573379,"0","0",25313,7135.24734092838,237.75,58.19,5.58520010908033,1.53124818164278,272.29694544567,-0.108893923461437
"113","Ghana 2019",2019-10-01,"2019",68353.477449,2000,10,5.47,"Ghana",16,0.779902992587169,285.923217550274,"0","0",25313,7135.24734092838,237,59.12,5.55010789868638,1.27877237851662,183.075825012644,-0.108893923461437
"114","Ghana 2019",2019-11-01,"2019",68353.477449,2076.66666666667,11,5.58,"Ghana",16,0.784936396083097,282.116845878136,"0","0",25313,7135.24734092838,224.5,63.47,5.68808780917533,1.31917852656864,191.425716278607,-0.108893923461437
"115","Ghana 2019",2019-12-01,"2019",68353.477449,2076.66666666667,12,5.69,"Ghana",16,0.787132790335865,276.662917398946,"0","0",25313,7135.24734092838,217.5,56.01,5.68676838574736,1.31917852656864,225.265177266262,-0.108893923461437
"116","Ghana 2020",2020-01-01,"2020",70043.095503,2076.66666666667,1,5.48,"Ghana",14.75,0.798572343735701,266.078102189781,"0","1",25828,7352.69243870727,215.4,48.63,5.79029833893852,1.42422006234563,223.291536075564,-0.127230331301689
"117","Ghana 2020",2020-02-01,"2020",70043.095503,2071.66666666667,2,5.36,"Ghana",14.75,0.801958451542052,286.075373134328,"0","1",25828,7352.69243870727,214.38,43.79,5.84137643122815,1.35105993532303,232.653846153846,-0.127230331301689
"118","Ghana 2020",2020-03-01,"2020",70043.095503,2071.66666666667,3,5.73,"Ghana",14.75,0.808547634300357,264.022338568935,"0","1",25828,7352.69243870727,231.13,41.61,5.56390204130348,1.36938189868821,266.89173833443,-0.127230331301689
"119","Ghana 2020",2020-04-01,"2020",70043.095503,2105,4,5.75,"Ghana",14.75,0.834629816051981,272,"0","1",25828,7352.69243870727,235,37.97,5.56902262206938,1.34590792838875,261.975662004535,-0.127230331301689
"120","Ghana 2020",2020-05-01,"2020",70043.095503,2333.33333333333,5,5.72,"Ghana",14.75,0.848906378694976,282.369230769231,"0","1",25828,7352.69243870727,201.9,35.6,6.021152570907,1.44465247440076,186.888888888889,-0.127230331301689
"121","Ghana 2020",2020-06-01,"2020",70043.095503,2333.33333333333,6,5.73,"Ghana",14.75,0.857417406424453,282.229668411867,"0","1",25828,7352.69243870727,202,33.99,6.01720399915586,1.44284439871315,192.275862068966,-0.127230331301689
"122","Ghana 2020",2020-07-01,"2020",70043.095503,2333.33333333333,7,5.73,"Ghana",14.75,0.862176260638785,282.582897033159,"0","1",25828,7352.69243870727,214.4,34.91,5.95487728593286,1.44104084321476,111.734192963392,-0.127230331301689
"123","Ghana 2020",2020-08-01,"2020",70043.095503,2333.33333333333,8,5.764389,"Ghana",14.75,0.858881669259632,268.847227347079,"0","1",25828,7352.69243870727,249.5,45.85,5.73841424800872,1.50562890119203,222.976517581585,-0.127230331301689
"124","Ghana 2020",2020-09-01,"2020",70043.095503,2333.33333333333,9,5.74,"Ghana",14.75,0.857417406424453,252.887804878049,"0","1",25828,7352.69243870727,250.5,46.07,5.74303951757604,1.6074482723146,195.411605937922,-0.127230331301689
"125","Ghana 2020",2020-10-01,"2020",70043.095503,2233.33333333333,10,5.805733,"Ghana",14.75,0.858973185686831,281.717398991652,"0","1",25828,7352.69243870727,245,54.72,5.63249431049726,1.36547206203401,110.317007313848,-0.127230331301689
"126","Ghana 2020",2020-11-01,"2020",70043.095503,1390,11,5.8,"Ghana",14.75,0.861535645648394,260.074482758621,"0","1",25828,7352.69243870727,245,59.06,-2.37791507433184,0.921486682860082,114.334485881794,-0.127230331301689
"127","Ghana 2020",2020-12-01,"2020",70043.095503,1338.88888888889,12,5.85,"Ghana",14.75,0.869497574814679,266.469743589744,"0","1",25828,7352.69243870727,245,63.86,-3.47479403930163,0.858896370197023,255.006866605463,-0.127230331301689
"128","Ghana 2021",2021-01-01,"2021",79082.784426,1349.41176470588,1,5.8,"Ghana",14,0.878008602544157,361.306206896552,"1","0",25300,9405.46879967781,265,73.02,-4.16977749312102,0.643933584229769,255.255148781399,-0.128527134656906
"129","Ghana 2021",2021-02-01,"2021",79082.784426,1451.25,2,5.732783,"Ghana",14,0.884414752448064,332.547734669182,"1","0",25300,9405.46879967781,335,97.48,-5.09808135795517,0.761241990239317,127.573796272221,-0.128527134656906
"130","Ghana 2021",2021-03-01,"2021",79082.784426,2350,3,5.78,"Ghana",14,0.892010615905555,362.031141868512,"1","0",25300,9405.46879967781,352.88,65.62,4.67654249177877,1.1230370745601,483.714347281219,-0.128527134656906
"131","Ghana 2021",2021-04-01,"2021",79082.784426,2266.66666666667,4,5.75,"Ghana",14,0.905738079985357,392.72,"1","0",25300,9405.46879967781,328.1,71.28,4.88441698610501,1.00377596901285,121.208165446967,-0.128527134656906
"132","Ghana 2021",2021-05-01,"2021",79082.784426,2400,5,5.75,"Ghana",14,0.912784844879656,405.328,"1","0",25300,9405.46879967781,331.63,83.47,5.14474907579012,1.02976183325067,110.771706436267,-0.128527134656906
"133","Ghana 2021",2021-06-01,"2021",79082.784426,2400,6,5.82,"Ghana",14,0.924407431133889,505.841924398625,"1","0",25300,9405.46879967781,393.25,94.73,3.64462447108118,0.815217391304348,262.017786841699,-0.128527134656906
"134","Ghana 2021",2021-07-01,"2021",79082.784426,3400,7,5.959977,"Ghana",14,0.939507641621671,493.961637771421,"1","0",25300,9405.46879967781,441.5,112.68,5.55275753753254,1.15489130434783,260.44331339114,-0.128527134656906
"135","Ghana 2021",2021-08-01,"2021",79082.784426,4200,8,6.019032,"Ghana",14,0.941978585156036,489.115193273603,"1","0",25300,9405.46879967781,446.88,129.82,6.21823199306241,1.42663043478261,151.293057954335,-0.128527134656906
"136","Ghana 2021",2021-09-01,"2021",79082.784426,4200,9,5.94,"Ghana",14,0.948110185778347,489.59797979798,"1","0",25300,9405.46879967781,418.75,178.4,6.35722361472533,1.44418632479338,234.74703196347,-0.128527134656906
"137","Ghana 2021",2021-10-01,"2021",79082.784426,5200,10,5.99,"Ghana",14,0.953784204264665,493.758931552588,"1","0",25300,9405.46879967781,695,222.53,5.8471031015381,1.75817279863241,133.914116064829,-0.128527134656906
"138","Ghana 2021",2021-11-01,"2021",79082.784426,6400,11,6.03,"Ghana",14,0.967420151917269,491.612603648425,"1","0",25300,9405.46879967781,900.5,202.59,5.77369043864202,2.15893542893999,131.885619997963,-0.128527134656906
"139","Ghana 2021",2021-12-01,"2021",79082.784426,7266.66666666667,12,6.03,"Ghana",14,0.979317287453098,488.225538971808,"1","0",25300,9405.46879967781,890,236.49,6.44599430910855,2.46829710144927,142.529953616983,-0.128527134656906
"140","Ghana 2022",2022-01-01,"2022",74374.397473,8133.33333333333,1,6.268499,"Ghana",21.0666666666667,1,473.553876294788,"0","1",25044,4696.186862278,846.38,196.91,6.8048661867281,2.73990569334436,268.904141437287,-0.0459954999387264
"141","Ghana 2022",2022-02-01,"2022",74374.397473,9000,2,6.697994,"Ghana",21.0666666666667,1.02361123821726,430.263150429815,"0","1",25044,4696.186862278,744.17,197.52,7.08927034841517,3.12293972726326,295.226427823654,-0.0459954999387264
"142","Ghana 2022",2022-03-01,"2022",74374.397473,8800,3,7.3,"Ghana",21.0666666666667,1.06470211402947,457.618082191781,"0","1",25044,4696.186862278,872.5,271.08,6.50123021787276,2.63424785638081,167.633971280688,-0.0459954999387264
"143","Ghana 2022",2022-04-01,"2022",74374.397473,9800,4,7.25,"Ghana",21.0666666666667,1.11979500320308,549.880827586207,"0","1",25044,4696.186862278,925,243.44,6.74928631092867,2.45821288926303,512.694372791329,-0.0459954999387264
"144","Ghana 2022",2022-05-01,"2022",74374.397473,9200,5,7.778541,"Ghana",21.0666666666667,1.16491260181203,528.945466765554,"0","1",25044,4696.186862278,707.5,248.79,6.85697050414522,2.23603595545816,503.568671625268,-0.0459954999387264
"145","Ghana 2022",2022-06-01,"2022",74374.397473,9040,6,7.92655,"Ghana",21.0666666666667,1.20005490985632,567.433246494376,"0","1",25044,4696.186862278,690,263.24,6.80344200116517,2.00987685502296,167.099502421976,-0.0459954999387264
"146","Ghana 2022",2022-07-01,"2022",74374.397473,9300,7,7.8,"Ghana",21.0666666666667,1.23785119428937,576.639487179487,"0","1",25044,4696.186862278,601,344.93,7.07548440745815,2.06768304775592,517.441479066207,-0.0459954999387264
"147","Ghana 2022",2022-08-01,"2022",74374.397473,8866.66666666667,8,9.9,"Ghana",21.0666666666667,1.26146243250664,407.857373737374,"0","1",25044,4696.186862278,591.25,454.04,6.41140345913237,2.19592179348363,449.839002203715,-0.0459954999387264
"148","Ghana 2022",2022-09-01,"2022",74374.397473,9325,9,10.1,"Ghana",21.0666666666667,1.28672096641347,377.008712871287,"0","1",25044,4696.186862278,678,391.32,6.1955000816079,2.44892835420459,488.57810539648,-0.0459954999387264
"149","Ghana 2022",2022-10-01,"2022",74374.397473,10225,10,13.55,"Ghana",21.0666666666667,1.32149720874897,279.130036900369,"0","1",25044,4696.186862278,636.25,268.55,5.46691736387718,2.70344443939155,183.067420783379,-0.0459954999387264
