"","Year","Dates","cy","GDP","LocalUreaPrice","Month","ExchangeRate","Country","RealInterest","CPI","LocalMaizePrice","ElectionYr","OneYrAfterElectionYr","LocalMaizeYield","ForexRev","WorldUreaPrice","WorldGasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionControl","ExchangeRateMovements","CPIMovements","CR4ratioAnnual","MonthlyUreaImportMT","NumFirmsImportingFert","FuelPrice","SharePrivateSectorSalesAnnual"
"837","2017",2017-03-01,"Tanzania 2017",54726.778799,894841.025641026,3,2197.800049,"Tanzania",14.7093732540298,0.856425797897528,441.936461163488,"0","0",17499,5887.86988467437,223.5,64.42,5.90620305269585,0.921293218645822,221.02049534765,-0.487049072980881,0.00446899776597398,0.0136950311664251,0.9,33850,12,1882.45416666667,1
"838","2017",2017-04-01,"Tanzania 2017",54726.778799,894589.743589744,4,2197.800049,"Tanzania",14.7093732540298,0.861161094800644,449.50530074358,"0","0",17499,5887.86988467437,207.88,67.18,5.98725563489751,0.905525987399492,188.787965697894,-0.487049072980881,0,0.00551390898543266,0.9,8600,12,1882.45416666667,1
"839","2017",2017-05-01,"Tanzania 2017",54726.778799,894338.461538462,5,2185.100098,"Tanzania",14.7093732540298,0.862865801685766,400.719747713818,"0","0",17499,5887.86988467437,178.75,68.16,6.13357396960724,1.02138582532587,315.360994072699,-0.487049072980881,-0.00579524338581994,0.00197758798794551,0.9,22500,12,1882.45416666667,1
"840","2017",2017-06-01,"Tanzania 2017",54726.778799,894087.179487179,6,2187.699951,"Tanzania",14.7093732540298,0.861634624490956,338.252850287695,"0","0",17499,5887.86988467437,191,64.96,6.0762162710158,1.20823286719765,152.924992568072,-0.487049072980881,0.00118910230388281,-0.00142786558390898,0.9,60414,12,1882.45416666667,1
"841","2017",2017-07-01,"Tanzania 2017",54726.778799,893835.897435897,7,2183.399902,"Tanzania",14.7093732540298,0.859645799791647,290.547802726795,"0","0",17499,5887.86988467437,181,65.75,6.1241541494688,1.40898675473213,159.970123679181,-0.487049072980881,-0.00196749126386653,-0.00231086760332225,0.9,65600,12,1882.45416666667,1
"842","2017",2017-08-01,"Tanzania 2017",54726.778799,893584.615384615,8,2210.600098,"Tanzania",14.7093732540298,0.85652050383559,272.345457934563,"0","0",17499,5887.86988467437,192.63,67,6.04783707647165,1.48424420310377,378.514285714286,-0.487049072980881,0.0123807662466673,-0.00364218712876682,0.9,6600,12,1882.45416666667,1
"843","2017",2017-09-01,"Tanzania 2017",54726.778799,893333.333333333,9,2200.899902,"Tanzania",14.7093732540298,0.856709915711715,239.207743851315,"0","0",17499,5887.86988467437,219,70.17,5.92369903284063,1.69682874736873,120.894871315511,-0.487049072980881,-0.00439769313532334,0.000221116639928021,0.9,96749.96,12,1882.45416666667,1
"844","2017",2017-10-01,"Tanzania 2017",54726.778799,840000,10,2199.699951,"Tanzania",14.7093732540298,0.856141680083341,229.702469998373,"0","0",17499,5887.86988467437,252.5,69.77,5.5558406705303,1.6624560612863,289.619858221111,-0.487049072980881,-0.000545357937474122,-0.000663496651566203,0.9,27966,12,1882.45416666667,1
"845","2017",2017-11-01,"Tanzania 2017",54726.778799,859820,11,2197.199951,"Tanzania",14.7093732540298,0.860308741358083,209.077206555973,"0","0",17499,5887.86988467437,280,73.88,5.40562418434594,1.87167859333708,264.686783130509,-0.487049072980881,-0.00113716496855787,0.00485544983922684,0.9,22000,12,1882.45416666667,1
"846","2017",2017-12-01,"Tanzania 2017",54726.778799,897222.083333333,12,2195.100098,"Tanzania",14.7093732540298,0.862486977933516,219.385895175701,"0","0",17499,5887.86988467437,214.63,73.29,5.96157147674927,1.8631032475452,95.8727636974754,-0.487049072980881,-0.000956151964370378,0.00252872434236948,0.9,11004,12,1882.45416666667,1
