"","key","Diammonium Phosphate","NPK","Urea","RealInterest","ForexReserves","ElectionYr","ElectionYr1","GDP","ControlofCorruption","SharePrivateSectorSalesAnnual","NumFirmsImportingFert","WorldUrea","Natural gas index","Year","Month","Country","Diesel","ExchangeRate","CPI","MaizePrice","MonthlyUreaImportMT"
"542","2010-2-Ghana",NA,NA,NA,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,297.5,113.76,"2010","2","Ghana",NA,1.4039,0.271986821634483,489.9,NA
"543","2010-3-Ghana",NA,NA,NA,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,278.7,101.64,"2010","3","Ghana",NA,1.399,0.270431042372106,469.2,NA
"544","2010-4-Ghana",NA,NA,NA,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,253.75,91.83,"2010","4","Ghana",NA,1.3997,0.273359568042464,499.1,NA
"545","2010-5-Ghana",NA,NA,NA,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,234,92.75,"2010","5","Ghana",NA,1.4096,0.273542600896861,540.96,NA
"546","2010-6-Ghana",NA,962,776.666666666667,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,226.25,102.12,"2010","6","Ghana",NA,1.415,0.275555962295232,533.6,NA
"547","2010-7-Ghana",NA,520,500,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,259.38,102.07,"2010","7","Ghana",NA,1.42,0.278850553674385,533.6,NA
"548","2010-8-Ghana",NA,520,480,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,263.5,100.1,"2010","8","Ghana",NA,1.4138,0.278576004392789,522.1,NA
"549","2010-9-Ghana",NA,540,500,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,308.75,94.24,"2010","9","Ghana",NA,1.4225,0.275922028004027,457.7,NA
"550","2010-10-Ghana",NA,540,500,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,332.5,88.62,"2010","10","Ghana",NA,1.425,0.278209938683994,399.28,NA
"551","2010-11-Ghana",NA,540,500,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,365.4,93.44,"2010","11","Ghana",NA,1.451,0.278392971538391,416.3,NA
"552","2010-12-Ghana",NA,540,500,14.6666666666667,4763.20612884547,0,0,42587.418803,0.0142804691568017,1,23,380.63,100.29,"2010","12","Ghana",NA,1.47,0.280131783655166,492.2,NA
"553","2011-1-Ghana",NA,738.75,680,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,378.5,108.01,"2011","1","Ghana",NA,1.5349,0.296604740550929,520.72,NA
"554","2011-2-Ghana",NA,773.75,552,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,297.5,102.12,"2011","2","Ghana",NA,1.495,0.296970806259724,563.5,NA
"555","2011-3-Ghana",NA,975.714285714286,868.571428571429,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,278.7,101.24,"2011","3","Ghana",NA,1.5225,0.295048961288551,526.7,NA
"556","2011-4-Ghana",NA,914.285714285714,885,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,253.75,109.57,"2011","4","Ghana",NA,1.49,0.298069003386108,526.7,NA
"557","2011-5-Ghana",NA,1000,753.333333333333,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,234,110.51,"2011","5","Ghana",NA,1.4857,0.29788597053171,667,NA
"558","2011-6-Ghana",NA,634,583.636363636364,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,478.75,113.85,"2011","6","Ghana",NA,1.515,0.299167200512492,742.9,NA
"559","2011-7-Ghana",NA,582.5,557.777777777778,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,483.75,116.83,"2011","7","Ghana",NA,1.505,0.302278759037247,754.4,NA
"560","2011-8-Ghana",NA,580,556,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,475.5,111.83,"2011","8","Ghana",NA,1.5109,0.302004209755651,818.8,NA
"561","2011-9-Ghana",NA,603.157894736842,582.222222222222,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,508.75,109.98,"2011","9","Ghana",NA,1.5689,0.299075684085293,641.7,NA
"562","2011-10-Ghana",NA,580,563.333333333333,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,493.5,108.78,"2011","10","Ghana",NA,1.5809,0.302004209755651,593.4,NA
"563","2011-11-Ghana",NA,597.5,593.333333333333,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,481.25,104.56,"2011","11","Ghana",NA,1.6238,0.302187242610049,646.3,NA
"564","2011-12-Ghana",NA,605,560,12.9166666666667,5483.38903724248,0,0,52369.940336,-0.0291263181716204,1,23,423.13,104.4,"2011","12","Ghana",NA,1.616,0.30420060400842,818.8,NA
"565","2012-1-Ghana",NA,880,780,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,368,98.29,"2012","1","Ghana",NA,1.6209,0.322503889448156,940.7,NA
"566","2012-2-Ghana",NA,920,800,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,375,94.32,"2012","2","Ghana",NA,1.7,0.324517250846527,903.9,NA
"567","2012-3-Ghana",NA,960,1120,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,393.13,94.28,"2012","3","Ghana",NA,1.7568,0.32497483298252,913.1,NA
"568","2012-4-Ghana",NA,1016,1050,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,494.38,89.35,"2012","4","Ghana",NA,1.8319,0.329825203624051,968.3,NA
"569","2012-5-Ghana",NA,1186.66666666667,1180,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,513.13,96.53,"2012","5","Ghana",NA,1.8819,0.331747048595223,1071.8,NA
"570","2012-6-Ghana",NA,872,1326.66666666667,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,456.88,96.09,"2012","6","Ghana",NA,1.9106,0.334950123547177,1090.2,NA
"571","2012-7-Ghana",NA,892,1346.66666666667,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,307.5,100.95,"2012","7","Ghana",NA,1.9323,0.338610780635124,1051.1,NA
"572","2012-8-Ghana",NA,NA,NA,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,382.5,99.63,"2012","8","Ghana",NA,1.9158,0.337238034227144,1053.4,NA
"573","2012-9-Ghana",NA,NA,NA,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,384.38,98.58,"2012","9","Ghana",NA,1.8874,0.333485860711998,897,NA
"574","2012-10-Ghana",NA,760,740,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,349,105.7,"2012","10","Ghana",NA,1.8575,0.337604099935939,807.3,NA
"575","2012-11-Ghana",NA,757.142857142857,740,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,383.5,109.37,"2012","11","Ghana",NA,1.8893,0.339800494188707,786.6,NA
"576","2012-12-Ghana",NA,760,740,14.4583333333333,5367.51432820187,1,0,55512.769978,-0.126568555831909,1,23,375.83,107.04,"2012","12","Ghana",NA,1.8782,0.342454470577469,800.4,NA
"577","2013-1-Ghana",NA,900,780,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,380,107.61,"2013","1","Ghana",NA,1.8808,0.354992221103688,777.4,NA
"578","2013-2-Ghana",NA,1016,1096,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,415.63,107.54,"2013","2","Ghana",NA,1.894,0.358286812482841,786.6,NA
"579","2013-3-Ghana",NA,966.666666666667,1180,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,395.63,113.68,"2013","3","Ghana",NA,1.916,0.360025624599616,779.7,NA
"580","2013-4-Ghana",NA,993.333333333333,1113.33333333333,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,365.63,122.81,"2013","4","Ghana",NA,1.9537,0.365699643085934,777.4,NA
"581","2013-5-Ghana",NA,1072,1180,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,358.13,118.48,"2013","5","Ghana",NA,1.9669,0.368353619474696,756.7,NA
"582","2013-6-Ghana",NA,1040,1000,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,329.38,114.37,"2013","6","Ghana",NA,2.011,0.373844605106617,747.5,NA
"583","2013-7-Ghana",NA,1016.66666666667,1000,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,312.5,110.09,"2013","7","Ghana",NA,2.09,0.378603459320948,713,NA
"584","2013-8-Ghana",NA,1040,1013.33333333333,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,310.63,107.5,"2013","8","Ghana",NA,2.1116,0.375857966504988,722.2,NA
"585","2013-9-Ghana",NA,1080,1000,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,301,107.52,"2013","9","Ghana",NA,2.1587,0.373295506543425,726.8,NA
"586","2013-10-Ghana",NA,1080,1060,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,296.88,109.03,"2013","10","Ghana",NA,2.1966,0.381715017845703,738.3,NA
"587","2013-11-Ghana",NA,1023.33333333333,1090,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,305,108.65,"2013","11","Ghana",NA,2.2594,0.38473505994326,738.3,NA
"588","2013-12-Ghana",NA,1093.33333333333,1010,15.6666666666667,5249.2746263869,0,1,63702.350905,-0.0965914353728294,1,23,305,117.45,"2013","12","Ghana",NA,2.365,0.388670266312803,786.6,NA
"589","2014-1-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,330,123.48,"2014","1","Ghana",NA,2.37,0.403953509654983,816.5,NA
"590","2014-2-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,353.13,137.61,"2014","2","Ghana",NA,2.555,0.408529331014917,878.6,NA
"591","2014-3-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,327.5,122.17,"2014","3","Ghana",2.65,2.6706,0.412281504530063,938.4,120.5
"592","2014-4-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,260,118.66,"2014","4","Ghana",2.79,2.82,0.41941978585156,949.9,NA
"593","2014-5-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,265,114.95,"2014","5","Ghana",2.735,2.99,0.422988926512309,1004.64,120
"594","2014-6-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,288.75,112.86,"2014","6","Ghana",2.79,3.39,0.429944174979409,1005.1,240
"595","2014-7-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,305,103.07,"2014","7","Ghana",3.15,3.7,0.436624874164913,1005.1,110
"596","2014-8-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,311.25,101.28,"2014","8","Ghana",3.27,3.7817,0.435618193465727,1182.2,NA
"597","2014-9-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,317.5,101.76,"2014","9","Ghana",3.27,3.2041,0.434794545620939,1182.2,198
"598","2014-10-Ghana",NA,2000,1850,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,317.5,103.02,"2014","10","Ghana",3.252,3.1826,0.446417131875172,1182.2,480
"599","2014-11-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,317.5,102.66,"2014","11","Ghana",3.277,3.181,0.450260821817516,1048.8,NA
"600","2014-12-Ghana",NA,NA,NA,18.6666666666667,5224.82327119552,0,0,54722.865328,-0.194918543100357,1,14,308.13,99,"2014","12","Ghana",3.27,3.18,0.454745126750252,1048.8,NA
"601","2015-1-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,305,91.06,"2015","1","Ghana",2.92,3.33,0.470394435801226,1168.4,4491.436
"602","2015-2-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,305,83.52,"2015","2","Ghana",2.92,3.5,0.475976937860346,1186.8,NA
"603","2015-3-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,295.5,82.16,"2015","3","Ghana",2.92,3.74,0.480918824929075,1196,840
"604","2015-4-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,260,70.94,"2015","4","Ghana",2.92,3.84,0.489704401940148,1292.6,1121.75
"605","2015-5-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,265,72.57,"2015","5","Ghana",3,4.01,0.494554772581678,1343.2,32401.15
"606","2015-6-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,288.75,71.55,"2015","6","Ghana",3.164,4.39,0.503340349592752,1518,NA
"607","2015-7-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,283.75,72.62,"2015","7","Ghana",3.275,3.72,0.514871419419786,1702,110
"608","2015-8-Ghana",NA,NA,NA,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,274.63,70.37,"2015","8","Ghana",2.926,4.0555,0.511027729477441,1825.28,NA
"609","2015-9-Ghana",NA,2270.47619047619,2220,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,279.38,68.96,"2015","9","Ghana",2.824,3.74,0.510295598059852,1766.4,NA
"610","2015-10-Ghana",NA,2225,2212,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,250.63,63.61,"2015","10","Ghana",2.759,3.77,0.524023062139654,1352.4,NA
"611","2015-11-Ghana",NA,2242.85714285714,2216.66666666667,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,263.63,57.83,"2015","11","Ghana",2.692,3.7717,0.529422531344376,1426,NA
"612","2015-12-Ghana",NA,2246.08695652174,2200,23,5444.78588629529,0,0,50033.911736,-0.210319384932518,0.391834912165152,17,264,53.71,"2015","12","Ghana",2.661,3.81,0.535188066257893,1495,2200
"613","2016-1-Ghana",NA,2264.54545454545,2200,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,233.88,54.22,"2016","1","Ghana",3.281,3.96,0.559805985174339,1564,NA
"614","2016-2-Ghana",NA,2275.38461538462,2237.5,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,191.88,48.43,"2016","2","Ghana",3.166,3.8851,0.563832707971081,1598.5,NA
"615","2016-3-Ghana",NA,2257.77777777778,2166.66666666667,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,201.75,44.49,"2016","3","Ghana",3.239,3.8242,0.573350416399744,1621.5,NA
"616","2016-4-Ghana",NA,2228.42105263158,2228.57142857143,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,196.25,46.63,"2016","4","Ghana",3.302,3.7857,0.581312345566029,1674.4,21334.538
"617","2016-5-Ghana",NA,2265.6,2171.42857142857,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,198.38,48.17,"2016","5","Ghana",3.368,3.8451,0.587901528324334,1748,NA
"618","2016-6-Ghana",NA,2257.5,2200,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,142.63,58.11,"2016","6","Ghana",3.527,3.915,0.595771941063421,1748,135
"619","2016-7-Ghana",NA,2265.45454545455,2166.66666666667,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,181,60.66,"2016","7","Ghana",3.478,3.9153,0.600988377413746,1748,3300
"620","2016-8-Ghana",NA,NA,NA,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,186.25,57.97,"2016","8","Ghana",3.422,3.9396,0.5972362038986,1702,NA
"621","2016-9-Ghana",NA,2212.85714285714,2133.33333333333,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,187.3,61.38,"2016","9","Ghana",3.621,3.9479,0.598151368170587,1656,4220.093
"622","2016-10-Ghana",NA,2220,2133.33333333333,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,187.5,66.37,"2016","10","Ghana",3.71,3.9798,0.606662395900064,1656,308
"623","2016-11-Ghana",NA,2178.66666666667,2133.33333333333,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,205,62.58,"2016","11","Ghana",3.708,4.28,0.611604282968793,1380,397.188
"624","2016-12-Ghana",NA,2123.7037037037,2025,25.9166666666667,5544.73169616504,1,0,56165.172896,-0.175110563635826,0.453134953537232,28,217.75,74.42,"2016","12","Ghana",3.694,4.2215,0.61736981788231,1104,NA
"625","2017-1-Ghana",NA,2077.33333333333,1830,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,233.75,74.26,"2017","1","Ghana",4.07,4.2563,0.634483389768463,1104,677.025
"626","2017-2-Ghana",NA,2217.64705882353,1900,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,191.88,68.75,"2017","2","Ghana",4.09,4.6,0.638510112565205,1219,4961.08
"627","2017-3-Ghana",NA,2145,2033.33333333333,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,223.5,64.42,"2017","3","Ghana",4.166,4.3306,0.646655074585888,1288,NA
"628","2017-4-Ghana",NA,2145,2033.33333333333,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,207.88,67.18,"2017","4","Ghana",4.07,4.2009,0.657087947286538,1324.8,8800
"629","2017-5-Ghana",NA,2135,2100,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,178.75,68.16,"2017","5","Ghana",3.915,4.2658,0.661846801500869,1380,11906.437
"630","2017-6-Ghana",NA,2126.08695652174,2085.71428571429,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,191,64.96,"2017","6","Ghana",3.859,4.3452,0.667886885695983,1437.5,42813.71101
"631","2017-7-Ghana",NA,2143.75,2133.33333333333,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,181,65.75,"2017","7","Ghana",3.865,4.3257,0.672188157774321,1472,13397.105
"632","2017-8-Ghana",NA,2147.36842105263,2100,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,192.63,67,"2017","8","Ghana",3.912,4.435,0.670906927793539,1472,NA
"633","2017-9-Ghana",NA,2141.66666666667,1950,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,219,70.17,"2017","9","Ghana",4.055,4.3846,0.670906927793539,1472,NA
"634","2017-10-Ghana",NA,2141.53846153846,1875,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,252.5,69.77,"2017","10","Ghana",4.091,4.3589,0.677221561270248,1262.424,6088.25
"635","2017-11-Ghana",NA,2084.44444444444,1780,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,280,73.88,"2017","11","Ghana",4.235,4.5705,0.683444678319759,1242,2139.55
"636","2017-12-Ghana",NA,2079.31034482759,1814.28571428571,22.25,6650.87065964987,0,1,60403.027568,-0.253569841384888,0.584457532335172,35,214.63,73.29,"2017","12","Ghana",4.235,4.5094,0.690399926786858,1380,NA
"637","2018-1-Ghana",NA,2020,1775,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,219.63,84.82,"2018","1","Ghana",4.312,4.495,0.700192184497117,1380,NA
"638","2018-2-Ghana",NA,2026.06060606061,1775,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,232.5,71.03,"2018","2","Ghana",4.574,4.46,0.701747963759495,1499.232,NA
"639","2018-3-Ghana",NA,2083.52941176471,1744.44444444444,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,232.5,71.46,"2018","3","Ghana",4.49,4.415,0.704584973002654,1512.848,NA
"640","2018-4-Ghana",NA,2109.71428571429,1797.77777777778,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,230.63,73.52,"2018","4","Ghana",4.646,4.4625,0.709343827216986,1512.848,NA
"641","2018-5-Ghana",NA,2133.88888888889,1788,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,221.88,76.51,"2018","5","Ghana",4.817,4.69,0.713370550013728,1512.848,24376.381
"642","2018-6-Ghana",NA,2134.59459459459,1770.90909090909,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,224,78.34,"2018","6","Ghana",4.964,4.7785,0.717854854946463,1642.108,12464.542
"643","2018-7-Ghana",NA,2172.43243243243,1831.66666666667,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,252.5,77.5,"2018","7","Ghana",5.024,4.806,0.720508831335225,1674.4,4850
"644","2018-8-Ghana",NA,2172.43243243243,1831.66666666667,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,260,81.71,"2018","8","Ghana",5.023,4.7292,0.722064610597602,1508.8,NA
"645","2018-9-Ghana",NA,2170.81081081081,1848.33333333333,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,267.5,89.17,"2018","9","Ghana",5.118,4.975,0.722796742015192,1458.936,NA
"646","2018-10-Ghana",NA,2171.89189189189,1848.33333333333,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,270,89.57,"2018","10","Ghana",5.332,4.8485,0.724718586986364,1223.6,NA
"647","2018-11-Ghana",NA,2144.86486486487,1798.33333333333,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,305.6,97.36,"2018","11","Ghana",5.409,4.955,0.726548915530338,1224.336,NA
"648","2018-12-Ghana",NA,2144.86486486487,1797.14285714286,17.6666666666667,5934.70791402725,0,0,67277.027642,-0.138242349028587,0.260200380056578,26,276.67,94.41,"2018","12","Ghana",5.178,4.86,0.730392605472682,1223.6,NA
"649","2019-1-Ghana",NA,2201.62162162162,1831.66666666667,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,260,80.06,"2019","1","Ghana",5.024,4.97,0.741283060309326,1248.164,NA
"650","2019-2-Ghana",NA,2185.78947368421,1991.66666666667,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,250.63,69.55,"2019","2","Ghana",5.032,5.5,0.744577651688478,1329.4,14853.756
"651","2019-3-Ghana",NA,2196.31578947368,2025,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,247.5,67.91,"2019","3","Ghana",5.357,5.1445,0.750526219456393,1435.2,12000
"652","2019-4-Ghana",NA,2196.31578947368,2025,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,247.5,62.49,"2019","4","Ghana",5.594,5.181,0.755193557243525,1573.2,25753.637
"653","2019-5-Ghana",NA,2196.31578947368,2025,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,247.5,59.42,"2019","5","Ghana",5.529,5.291,0.763430035691407,1472,7090.02
"654","2019-6-Ghana",NA,2176.5,2000,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,247.5,52.96,"2019","6","Ghana",5.519,5.4,0.771758030566487,1472,NA
"655","2019-7-Ghana",NA,2179,2000,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,263.5,52.73,"2019","7","Ghana",5.407,5.37,0.774412006955249,1472,12600
"656","2019-8-Ghana",NA,2196.41025641026,2000,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,262.5,51.85,"2019","8","Ghana",5.398,5.45,0.777615081907202,1372.64,NA
"657","2019-9-Ghana",NA,2196.41025641026,2000,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,237.75,58.19,"2019","9","Ghana",5.306,5.3912,0.777249016198408,1306.124,NA
"658","2019-10-Ghana",NA,2196.41025641026,2000,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,237,59.12,"2019","10","Ghana",5.306,5.47,0.779902992587169,1564,NA
"659","2019-11-Ghana",NA,2223.07692307692,2076.66666666667,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,224.5,63.47,"2019","11","Ghana",5.306,5.58,0.784936396083097,1574.212,17000
"660","2019-12-Ghana",NA,2223.07692307692,2076.66666666667,16,7135.24734092838,0,0,68353.477449,-0.108893923461437,0.365781651523927,23,217.5,56.01,"2019","12","Ghana",5.536,5.69,0.787132790335865,1574.212,NA
"661","2020-1-Ghana",NA,2223.07692307692,2076.66666666667,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,215.4,48.63,"2020","1","Ghana",5.593,5.48,0.798572343735701,1458.108,1050
"662","2020-2-Ghana",NA,2223.07692307692,2071.66666666667,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,214.38,43.79,"2020","2","Ghana",5.685,5.36,0.801958451542052,1533.364,14789.18
"663","2020-3-Ghana",NA,2212.76595744681,2071.66666666667,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,231.13,41.61,"2020","3","Ghana",5.438,5.73,0.808547634300357,1512.848,11000
"664","2020-4-Ghana",NA,2241.39534883721,2105,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,235,37.97,"2020","4","Ghana",5.247,5.75,0.834629816051981,NA,6600
"665","2020-5-Ghana",NA,2451.42857142857,2333.33333333333,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,201.9,35.6,"2020","5","Ghana",4.371,5.72,0.848906378694976,1615.152,15181.986
"666","2020-6-Ghana",NA,2420,2333.33333333333,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,202,33.99,"2020","6","Ghana",4.55,5.73,0.857417406424453,1617.176,NA
"667","2020-7-Ghana",NA,2493.33333333333,2333.33333333333,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,214.4,34.91,"2020","7","Ghana",4.785,5.73,0.862176260638785,1619.2,16553.22869
"668","2020-8-Ghana",NA,2493.33333333333,2333.33333333333,14.75,7352.69243870727,1,0,70043.095503,-0.127230331301689,0.371177042268777,29,249.5,45.85,"2020","8","Ghana",4.953,5.764389,0.858881669259632,1549.74,19050
